pore_id,num_removed_atoms,num_ZZ_atoms,num_AC_atoms,num_UA_atoms,num_SB_atoms,count_rim_atoms,num_incomplete_hexagons,num_5_membered_rings,max_dist,shape_factor,360_rot,60_clock_rot,120_clock_rot,180_clock_rot,240_clock_rot,300_clock_rot,mirror_vertical,mirror_90_clock_vertical,mirror_150_clock_vertical,mirror_30_clock_vertical,mirror_60_clock_vertical,mirror_120_clock_vertical,time,probability,unique_id
1,20,8,6,0,0,34,18,2,14.85238004,0.7391013679999999,1,0,0,0,0,0,0,0,0,0,0,0,206.71,0.0006,1
2,20,9,6,1,0,38,19,3,16.40622355,0.687435542,1,0,0,0,0,0,0,0,0,0,0,0,206.32,0.0001,659
3,20,4,10,0,1,37,19,4,15.84140317,0.711945846,1,0,0,0,0,0,0,0,0,0,0,0,207.76,0.0001,1050
4,20,4,10,0,0,34,18,3,14.01098511,0.7834862659999999,1,0,0,0,0,0,0,0,0,0,0,0,210.9,0.0031,371
5,20,12,0,0,0,30,17,1,14.01098511,0.761411788,1,0,0,0,0,0,0,0,0,0,0,0,194.35,0.0202,32
6,20,10,2,0,0,30,17,1,12.40193927,0.860198473,1,0,0,0,0,0,0,0,0,0,0,0,205.5,0.0253,27
7,20,6,6,0,1,33,18,3,14.01098511,0.7834862659999999,1,0,0,0,0,0,0,0,0,0,0,0,200.06,0.0006,1201
8,20,8,6,0,1,37,19,5,16.40622355,0.687435542,1,0,0,0,0,0,0,0,0,0,0,0,201.2,0.0003,1963
9,20,5,10,1,0,38,19,5,15.84140317,0.711945846,1,0,0,0,0,0,0,0,0,0,0,0,210.17,0.0002,351
10,20,8,6,0,0,34,18,4,14.01098511,0.7834862659999999,1,0,0,0,0,0,0,0,0,0,0,0,200.66,0.0016,2
11,20,5,10,1,0,38,19,5,14.01098511,0.8049556179999999,1,0,0,0,0,0,0,0,0,0,0,0,211.24,0.0001,93
12,20,12,0,0,0,30,17,1,14.01098511,0.761411788,1,0,0,0,0,0,0,0,0,0,0,0,186.2,0.0202,32
13,20,10,2,0,0,30,17,1,13.57073908,0.786112618,1,0,0,0,0,0,0,0,0,0,0,0,202.5,0.0252,8
14,20,8,4,0,1,33,18,4,14.01098511,0.7834862659999999,1,0,0,0,0,0,0,0,0,0,0,0,198.59,0.001,205
15,20,8,6,0,0,34,18,2,14.85238004,0.7391013679999999,1,0,0,0,0,0,0,0,0,0,0,0,201.63,0.0007,378
16,20,10,4,0,0,34,18,3,15.84140317,0.6929572009999999,1,0,0,0,0,0,0,0,0,0,0,0,197.75,0.0009,448
17,20,8,4,0,0,30,17,1,12.40193927,0.860198473,1,0,0,0,0,0,1,0,0,0,0,0,198.29,0.0186,23
18,20,6,8,0,0,34,18,2,13.57073908,0.80890321,1,0,0,0,0,0,0,0,0,0,0,0,199.53,0.0012,368
19,20,6,6,0,1,33,18,3,13.57073908,0.80890321,1,0,0,0,0,0,0,0,0,0,0,0,198.25,0.001,117
20,20,8,6,0,0,34,18,4,14.01098511,0.7834862659999999,1,0,0,0,0,0,0,0,0,0,0,0,210.13,0.0016,2
21,20,3,12,1,0,38,19,5,14.01098511,0.8049556179999999,1,0,0,0,0,0,0,0,0,0,0,0,216.23,0.0002,702
22,20,10,4,0,0,34,18,2,15.84140317,0.6929572009999999,1,0,0,0,0,0,0,0,0,0,0,0,196.97,0.0007,273
23,20,8,4,0,1,33,18,2,14.01098511,0.7834862659999999,1,0,0,0,0,0,0,0,0,0,0,0,209.56,0.0005,721
24,20,11,2,1,0,34,18,2,14.01098511,0.7834862659999999,1,0,0,0,0,0,0,0,0,0,0,0,199.67,0.0008,223
25,20,7,8,1,0,38,19,4,15.6486,0.7207175840000001,1,0,0,0,0,0,0,0,0,0,0,0,205.77,0.0001,863
26,20,6,6,0,1,33,18,3,13.57073908,0.80890321,1,0,0,0,0,0,0,0,0,0,0,0,192.11,0.0008,96
27,20,8,6,0,0,34,18,2,15.84140317,0.6929572009999999,1,0,0,0,0,0,0,0,0,0,0,0,201.28,0.0008,365
28,20,6,8,0,0,34,18,2,14.85238004,0.7391013679999999,1,0,0,0,0,0,0,0,0,0,0,0,196.39,0.0009,557
29,20,6,8,0,1,37,19,5,15.84140317,0.711945846,1,0,0,0,0,0,0,0,0,0,0,0,203.13,0.0001,1016
30,20,10,2,0,0,30,17,1,13.57073908,0.786112618,1,0,0,0,0,0,0,0,0,0,0,0,199.8,0.0252,8
31,20,9,6,1,0,38,19,4,17.82512691,0.632714776,1,0,0,0,0,0,0,0,0,0,0,0,203.27,0.0001,1081
32,20,8,6,0,0,34,18,2,14.85238004,0.7391013679999999,1,0,0,0,0,0,0,0,0,0,0,0,208.61,0.0008,1104
33,20,7,6,1,0,34,18,3,14.01098511,0.7834862659999999,1,0,0,0,0,0,0,0,0,0,0,0,201.84,0.001,332
34,20,11,2,1,0,34,18,1,14.01098511,0.7834862659999999,1,0,0,0,0,0,0,0,0,0,0,0,196.16,0.0011,1167
35,20,10,2,0,0,30,17,1,14.01098511,0.761411788,1,0,0,0,0,0,0,0,0,0,0,0,193.02,0.025,5
36,20,4,12,0,0,38,19,4,15.6486,0.7207175840000001,1,0,0,0,0,0,0,0,0,0,0,0,205.77,0.0001,1221
37,20,7,8,1,0,38,19,3,14.85238004,0.75935447,1,0,0,0,0,0,0,0,0,0,0,0,204.0,0.0001,1249
38,20,8,4,0,0,30,17,1,12.40193927,0.860198473,1,0,0,0,0,0,0,0,0,0,1,0,200.17,0.0186,23
39,20,6,8,0,0,34,18,3,14.85238004,0.7391013679999999,1,0,0,0,0,0,0,0,0,0,0,0,199.44,0.0014,468
40,20,8,6,0,0,34,18,3,14.85238004,0.7391013679999999,1,0,0,0,0,0,0,0,0,0,0,0,201.34,0.0018,94
41,20,8,6,0,0,34,18,2,15.84140317,0.6929572009999999,1,0,0,0,0,0,0,0,0,0,0,0,196.72,0.0008,439
42,20,6,8,0,0,34,18,4,14.01098511,0.7834862659999999,1,0,0,0,0,0,0,0,0,0,0,0,205.0,0.0021,565
43,20,7,8,1,0,38,19,3,14.85238004,0.75935447,1,0,0,0,0,0,0,0,0,0,0,0,203.36,0.0001,1405
44,20,6,6,0,1,33,18,4,13.57073908,0.80890321,1,0,0,0,0,0,0,0,0,0,0,0,196.36,0.0011,277
45,20,7,6,1,1,37,19,4,15.84140317,0.711945846,1,0,0,0,0,0,0,0,0,0,0,0,211.29,0.0001,1441
46,20,10,2,0,0,30,17,1,14.01098511,0.761411788,1,0,0,0,0,0,0,0,0,0,0,0,188.82,0.025,5
47,20,9,6,1,0,38,19,4,15.84140317,0.711945846,1,0,0,0,0,0,0,0,0,0,0,0,206.49,0.0002,1051
48,20,12,0,0,0,30,17,1,14.01098511,0.761411788,1,0,0,0,0,0,0,0,0,0,0,0,193.18,0.0202,32
49,20,8,4,0,1,33,18,4,14.01098511,0.7834862659999999,1,0,0,0,0,0,0,0,0,0,0,0,202.64,0.0014,138
50,20,10,2,0,0,30,17,1,14.01098511,0.761411788,1,0,0,0,0,0,0,0,0,0,0,0,200.08,0.025,5
51,20,4,10,0,0,34,18,3,14.01098511,0.7834862659999999,1,0,0,0,0,0,0,0,0,0,0,0,202.96,0.0018,491
52,20,6,6,0,1,33,18,4,13.57073908,0.80890321,1,0,0,0,0,0,0,0,0,0,0,0,195.77,0.0011,222
53,20,8,4,0,0,30,17,0,12.40193927,0.860198473,1,0,0,0,0,0,0,0,0,1,0,0,188.8,0.0173,124
54,20,10,2,0,0,30,17,1,13.57073908,0.786112618,1,0,0,0,0,0,0,0,0,0,0,0,186.06,0.0252,8
55,20,7,6,1,1,36,19,4,14.01098511,0.8049556179999999,1,0,0,0,0,0,0,0,0,0,0,0,210.04,0.0001,1680
56,20,6,8,0,0,34,18,2,14.01098511,0.7834862659999999,1,0,0,0,0,0,0,0,0,0,0,0,202.94,0.0016,252
57,20,8,6,0,1,37,19,4,16.40622355,0.687435542,1,0,0,0,0,0,0,0,0,0,0,0,201.25,0.0001,1726
58,20,9,6,1,0,38,19,3,15.6486,0.7207175840000001,1,0,0,0,0,0,0,0,0,0,0,0,201.01,0.0001,1743
59,20,8,4,0,0,30,17,1,12.40193927,0.860198473,1,0,0,0,0,0,1,0,0,0,0,0,194.59,0.0186,23
60,20,9,4,1,0,34,18,2,14.01098511,0.7834862659999999,1,0,0,0,0,0,0,0,0,0,0,0,202.17,0.0013,230
61,20,12,0,0,1,33,18,1,14.85238004,0.7391013679999999,1,0,0,0,0,0,0,0,0,0,0,0,203.44,0.0002,1803
62,20,8,4,0,0,30,17,0,12.40193927,0.860198473,1,0,0,0,0,0,0,0,0,1,0,0,195.63,0.0173,124
63,20,5,10,1,0,38,19,5,15.84140317,0.711945846,1,0,0,0,0,0,0,0,0,0,0,0,206.3,0.0002,820
64,20,10,4,0,0,34,18,2,14.01098511,0.7834862659999999,1,0,0,0,0,0,0,0,0,0,0,0,203.62,0.001,341
