pore_id,num_removed_atoms,num_ZZ_atoms,num_AC_atoms,num_UA_atoms,num_SB_atoms,count_rim_atoms,num_incomplete_hexagons,num_5_membered_rings,max_dist,shape_factor,360_rot,60_clock_rot,120_clock_rot,180_clock_rot,240_clock_rot,300_clock_rot,mirror_vertical,mirror_90_clock_vertical,mirror_150_clock_vertical,mirror_30_clock_vertical,mirror_60_clock_vertical,mirror_120_clock_vertical,time,probability,unique_id
1,4,6,0,0,0,18,6,2,9.328612045,0.679395084,1,0,0,1,0,0,0,0,0,0,0,0,78.229,0.3956,1
2,4,4,2,0,0,18,6,2,7.52769163,0.841933155,1,0,0,0,0,0,0,1,0,0,0,0,78.229,0.4037,2
3,4,6,0,0,0,18,6,2,9.328612045,0.679395084,1,0,0,1,0,0,0,0,0,0,0,0,78.229,0.3956,1
4,4,6,0,0,0,18,6,2,9.328612045,0.679395084,1,0,0,1,0,0,0,0,0,0,0,0,78.229,0.3956,1
5,4,6,0,0,0,18,6,3,7.52769163,0.841933155,1,0,1,0,1,0,1,0,0,0,1,1,78.229,0.2007,3
6,4,4,2,0,0,18,6,2,7.52769163,0.841933155,1,0,0,0,0,0,0,0,1,0,0,0,78.229,0.4037,2
7,4,6,0,0,0,18,6,2,9.328612045,0.679395084,1,0,0,1,0,0,0,0,0,0,0,0,78.229,0.3956,1
8,4,6,0,0,0,18,6,2,9.328612045,0.679395084,1,0,0,1,0,0,0,0,0,0,0,0,78.229,0.3956,1
9,4,4,2,0,0,18,6,2,7.52769163,0.841933155,1,0,0,0,0,0,0,0,0,1,0,0,78.229,0.4037,2
10,4,6,0,0,0,18,6,2,9.328612045,0.679395084,1,0,0,1,0,0,0,0,0,0,0,0,78.229,0.3956,1
11,4,6,0,0,0,18,6,2,9.328612045,0.679395084,1,0,0,1,0,0,0,0,0,0,0,0,78.229,0.3956,1
12,4,6,0,0,0,18,6,2,9.328612045,0.679395084,1,0,0,1,0,0,0,0,0,0,0,0,78.229,0.3956,1
13,4,4,2,0,0,18,6,2,7.52769163,0.841933155,1,0,0,0,0,0,0,0,1,0,0,0,78.229,0.4037,2
14,4,6,0,0,0,18,6,3,7.52769163,0.841933155,1,0,1,0,1,0,1,0,0,0,1,1,78.229,0.2007,3
