pore_id,num_removed_atoms,num_ZZ_atoms,num_AC_atoms,num_UA_atoms,num_SB_atoms,count_rim_atoms,num_incomplete_hexagons,num_5_membered_rings,max_dist,shape_factor,360_rot,60_clock_rot,120_clock_rot,180_clock_rot,240_clock_rot,300_clock_rot,mirror_vertical,mirror_90_clock_vertical,mirror_150_clock_vertical,mirror_30_clock_vertical,mirror_60_clock_vertical,mirror_120_clock_vertical,time,probability,unique_id
1,10,8,2,0,0,26,11,3,11.64448285,0.7369532590000001,1,0,0,0,0,0,0,0,0,0,0,0,143.18,0.0318,1
2,10,6,2,0,1,25,11,3,9.9582,0.8617460570000001,1,0,0,0,0,0,0,0,0,0,0,0,141.6,0.0276,25
3,10,8,4,0,0,30,12,2,14.01098511,0.639713857,1,0,0,0,0,0,0,0,0,0,0,0,150.71,0.0002,155
4,10,8,2,0,0,26,11,3,11.64448285,0.7369532590000001,1,0,0,0,0,0,0,0,0,0,0,0,147.97,0.0318,1
5,10,8,0,0,1,25,11,3,11.64448285,0.7369532590000001,1,0,0,0,0,0,0,0,0,0,0,0,147.43,0.0263,45
6,10,6,4,0,0,26,11,2,11.64448285,0.7369532590000001,1,0,0,0,0,0,0,0,0,0,0,0,141.6,0.0285,4
7,10,3,8,1,0,30,12,4,11.64448285,0.769722575,1,0,0,0,0,0,0,0,0,0,0,0,147.82,0.0009,121
8,10,8,0,0,1,25,11,3,11.64448285,0.7369532590000001,1,0,0,0,0,0,0,0,0,0,0,0,145.84,0.0263,45
9,10,6,2,0,1,25,11,3,9.9582,0.8617460570000001,1,0,0,0,0,0,0,0,0,0,0,0,140.02,0.0276,25
10,10,8,2,0,0,26,11,2,13.57073908,0.632348727,1,0,0,0,0,0,0,0,0,0,0,0,141.51,0.0142,2
11,10,6,4,0,0,26,11,3,11.64448285,0.7369532590000001,1,0,0,0,0,0,0,0,0,0,0,0,141.11,0.0381,17
12,10,8,0,0,1,25,11,3,11.64448285,0.7369532590000001,1,0,0,0,0,0,0,0,0,0,0,0,145.3,0.0268,37
13,10,8,0,0,1,25,11,2,11.64448285,0.7369532590000001,1,0,0,0,0,0,0,0,0,0,0,0,143.52,0.0091,32
14,10,4,6,0,0,26,11,2,11.64448285,0.7369532590000001,1,0,0,0,0,0,0,0,0,0,0,0,138.47,0.0346,16
15,10,10,2,0,0,30,12,2,15.84140317,0.5657971860000001,1,0,0,0,0,0,0,0,0,0,0,0,151.49,0.0003,79
16,10,4,6,0,0,26,11,4,11.3808,0.7540278,1,0,0,0,0,0,0,1,0,0,0,0,144.34,0.0309,6
17,10,8,0,0,0,22,10,0,9.9582,0.821642627,1,0,0,1,0,0,0,0,0,1,0,1,131.81,0.1196,7
18,10,4,6,0,0,26,11,4,11.3808,0.7540278,1,0,0,0,0,0,0,1,0,0,0,0,140.02,0.0309,6
19,10,6,4,0,0,26,11,2,11.64448285,0.7369532590000001,1,0,0,0,0,0,0,0,0,0,0,0,145.84,0.0209,31
20,10,4,6,0,0,26,11,3,11.64448285,0.7369532590000001,1,0,0,0,0,0,0,0,0,0,0,0,141.5,0.0436,27
21,10,8,0,0,1,25,11,2,11.64448285,0.7369532590000001,1,0,0,0,0,0,0,0,0,0,0,0,142.47,0.0088,34
22,10,6,2,0,1,25,11,3,9.9582,0.8617460570000001,1,0,0,0,0,0,0,0,0,0,0,0,139.07,0.0308,36
23,10,5,4,1,1,28,12,3,11.64448285,0.769722575,1,0,0,0,0,0,0,0,0,0,0,0,146.31,0.0007,122
24,10,8,0,0,0,22,10,0,9.9582,0.821642627,1,0,0,1,0,0,0,0,1,0,1,0,130.85,0.1196,7
25,10,8,2,0,0,26,11,2,11.64448285,0.7369532590000001,1,0,0,0,0,0,0,0,0,0,0,0,144.34,0.0188,41
26,10,4,6,0,1,29,12,4,11.64448285,0.769722575,1,0,0,0,0,0,0,0,0,0,0,0,149.85,0.0004,137
27,10,8,2,0,0,26,11,3,11.64448285,0.7369532590000001,1,0,0,0,0,0,0,0,0,0,0,0,141.29,0.0318,1
28,10,6,2,0,1,25,11,2,9.9582,0.8617460570000001,1,0,0,0,0,0,0,0,0,0,0,0,147.03,0.0132,47
29,10,7,2,1,0,26,11,2,9.9582,0.8617460570000001,1,0,0,0,0,0,0,0,0,0,0,1,147.97,0.0107,56
30,10,4,6,0,0,26,11,3,11.64448285,0.7369532590000001,1,0,0,0,0,0,0,0,0,0,0,0,143.52,0.0436,27
31,10,8,0,0,1,25,11,2,11.64448285,0.7369532590000001,1,0,0,0,0,0,0,0,0,0,0,0,147.43,0.0088,34
32,10,4,6,0,0,26,11,3,11.64448285,0.7369532590000001,1,0,0,0,0,0,0,0,0,0,0,0,142.07,0.0436,27
33,10,8,0,0,1,25,11,3,11.64448285,0.7369532590000001,1,0,0,0,0,0,0,0,0,0,0,0,147.97,0.0268,37
34,10,8,0,0,1,25,11,3,11.64448285,0.7369532590000001,1,0,0,0,0,0,0,0,0,0,0,0,142.47,0.0268,37
35,10,6,4,0,1,29,12,3,12.40193927,0.722711274,1,0,0,0,0,0,0,0,0,0,0,0,147.24,0.0003,172
36,10,6,2,0,1,25,11,3,9.9582,0.8617460570000001,1,0,0,0,0,0,0,0,0,0,0,0,140.02,0.0276,25
37,10,6,4,0,0,26,11,4,11.3808,0.7540278,1,0,0,0,0,0,1,0,0,0,0,0,143.94,0.0298,3
38,10,8,0,0,0,22,10,0,9.9582,0.821642627,1,0,0,1,0,0,1,1,0,0,0,0,130.85,0.1196,7
39,10,8,0,0,1,25,11,3,11.64448285,0.7369532590000001,1,0,0,0,0,0,0,0,0,0,0,0,147.97,0.0263,45
40,10,8,0,0,0,22,10,0,9.9582,0.821642627,1,0,0,1,0,0,1,1,0,0,0,0,134.64,0.1196,7
41,10,8,2,0,0,26,11,2,11.64448285,0.7369532590000001,1,0,0,0,0,0,0,0,0,0,0,0,141.29,0.0188,41
42,10,8,2,0,0,26,11,1,12.40193927,0.691943365,1,0,0,0,0,0,0,0,0,0,0,0,142.55,0.013,13
43,10,6,4,0,0,26,11,3,11.64448285,0.7369532590000001,1,0,0,0,0,0,0,0,0,0,0,0,145.84,0.0311,9
44,10,6,2,0,1,25,11,2,9.9582,0.8617460570000001,1,0,0,0,0,0,0,0,0,0,0,0,141.23,0.0132,47
45,10,6,4,0,0,26,11,3,11.3808,0.7540278,1,0,0,0,0,0,0,0,0,0,0,0,144.22,0.0401,12
46,10,8,2,0,0,26,11,2,13.57073908,0.632348727,1,0,0,0,0,0,0,0,0,0,0,0,142.47,0.0142,2
47,10,8,2,0,0,26,11,3,11.64448285,0.7369532590000001,1,0,0,0,0,0,0,0,0,0,0,0,146.28,0.0318,1
48,10,8,0,0,1,25,11,2,11.64448285,0.7369532590000001,1,0,0,0,0,0,0,0,0,0,0,0,145.3,0.0088,34
49,10,6,4,0,0,26,11,2,11.64448285,0.7369532590000001,1,0,0,0,0,0,0,0,0,1,0,0,141.7,0.0075,30
50,10,8,0,0,0,22,10,0,9.9582,0.821642627,1,0,0,1,0,0,1,1,0,0,0,0,136.77,0.1196,7
51,10,6,4,0,0,26,11,2,11.64448285,0.7369532590000001,1,0,0,0,0,0,0,0,0,0,0,0,142.4,0.0285,4
52,10,4,6,0,0,26,11,3,11.64448285,0.7369532590000001,1,0,0,0,0,0,0,0,0,0,0,0,143.52,0.0436,27
53,10,6,4,0,0,26,11,3,11.64448285,0.7369532590000001,1,0,0,0,0,0,0,0,0,0,0,0,145.84,0.0311,9
54,10,8,0,0,1,25,11,3,11.64448285,0.7369532590000001,1,0,0,0,0,0,0,0,0,0,0,0,144.89,0.0268,37
55,10,6,4,0,1,29,12,3,11.64448285,0.769722575,1,0,0,0,0,0,0,0,0,0,0,0,146.93,0.0006,206
56,10,8,0,0,1,25,11,2,11.64448285,0.7369532590000001,1,0,0,0,0,0,0,0,0,0,0,0,140.79,0.0088,34
57,10,6,4,0,0,26,11,3,11.64448285,0.7369532590000001,1,0,0,0,0,0,0,0,0,0,0,0,141.51,0.0311,9
58,10,8,0,0,0,22,10,0,9.9582,0.821642627,1,0,0,1,0,0,0,0,0,1,0,1,131.81,0.1196,7
59,10,7,2,1,0,26,11,2,9.9582,0.8617460570000001,1,0,0,0,0,0,1,0,0,0,0,0,140.79,0.0107,56
60,10,8,0,0,0,22,10,0,9.9582,0.821642627,1,0,0,1,0,0,1,1,0,0,0,0,136.77,0.1196,7
61,10,8,0,0,0,22,10,0,9.9582,0.821642627,1,0,0,1,0,0,1,1,0,0,0,0,130.85,0.1196,7
62,10,6,4,0,0,26,11,3,11.64448285,0.7369532590000001,1,0,0,0,0,0,0,0,0,0,1,0,140.34,0.0145,26
63,10,8,0,0,0,22,10,0,9.9582,0.821642627,1,0,0,1,0,0,0,0,1,0,1,0,136.77,0.1196,7
64,10,6,4,0,1,29,12,3,13.57073908,0.660466705,1,0,0,0,0,0,0,0,0,0,0,0,147.64,0.0006,73
65,10,8,4,0,0,30,12,3,14.01098511,0.639713857,1,0,0,0,0,0,0,0,0,0,0,0,148.45,0.0002,234
66,10,6,4,0,0,26,11,3,11.3808,0.7540278,1,0,0,0,0,0,0,0,0,0,0,0,144.34,0.0401,12
67,10,8,0,0,0,22,10,0,9.9582,0.821642627,1,0,0,1,0,0,1,1,0,0,0,0,133.02,0.1196,7
68,10,6,4,0,0,26,11,3,11.64448285,0.7369532590000001,1,0,0,0,0,0,1,0,0,0,0,0,147.97,0.0145,26
69,10,6,2,0,1,25,11,3,9.9582,0.8617460570000001,1,0,0,0,0,0,0,0,0,0,0,0,140.02,0.0276,25
70,10,6,2,0,1,25,11,2,9.9582,0.8617460570000001,1,0,0,0,0,0,0,0,0,0,0,0,138.33,0.0146,11
71,10,6,4,0,0,26,11,3,11.64448285,0.7369532590000001,1,0,0,0,0,0,0,0,0,0,0,0,140.34,0.035,14
72,10,6,4,0,0,26,11,2,11.64448285,0.7369532590000001,1,0,0,0,0,0,0,0,0,0,0,0,139.84,0.0285,4
73,10,6,4,0,0,26,11,3,11.64448285,0.7369532590000001,1,0,0,0,0,0,0,0,0,0,0,0,145.3,0.0311,9
74,10,6,4,0,0,26,11,3,11.64448285,0.7369532590000001,1,0,0,0,0,0,0,0,0,0,0,0,141.7,0.031,5
75,10,6,4,0,0,26,11,3,11.3808,0.7540278,1,0,0,0,0,0,0,0,0,0,0,0,143.52,0.0401,12
76,10,4,6,0,0,26,11,3,11.64448285,0.7369532590000001,1,0,0,0,0,0,0,0,0,0,0,0,138.76,0.0436,27
77,10,6,4,0,0,26,11,4,11.3808,0.7540278,1,0,0,0,0,0,0,0,0,0,0,1,147.57,0.0298,3
78,10,8,2,0,0,26,11,3,11.64448285,0.7369532590000001,1,0,0,0,0,0,0,0,0,0,0,0,144.66,0.0318,1
79,10,6,2,0,1,25,11,3,9.9582,0.8617460570000001,1,0,0,0,0,0,0,0,0,0,0,0,141.11,0.0308,36
80,10,6,4,0,0,26,11,3,11.64448285,0.7369532590000001,1,0,0,0,0,0,0,0,0,0,0,0,139.63,0.0311,9
81,10,8,0,0,0,22,10,0,9.9582,0.821642627,1,0,0,1,0,0,0,0,1,0,1,0,131.81,0.1196,7
82,10,6,4,0,0,26,11,2,11.64448285,0.7369532590000001,1,0,0,0,0,0,0,0,0,0,0,0,142.47,0.0209,31
83,10,6,2,0,1,25,11,3,9.9582,0.8617460570000001,1,0,0,0,0,0,0,0,0,0,0,0,140.52,0.0308,36
84,10,8,0,0,0,22,10,0,9.9582,0.821642627,1,0,0,1,0,0,1,1,0,0,0,0,130.85,0.1196,7
85,10,8,0,0,1,25,11,3,11.64448285,0.7369532590000001,1,0,0,0,0,0,0,0,0,0,0,0,147.43,0.0268,37
86,10,8,2,0,0,26,11,2,11.64448285,0.7369532590000001,1,0,0,0,0,0,0,0,0,0,0,0,145.3,0.0188,41
87,10,6,2,0,1,25,11,2,9.9582,0.8617460570000001,1,0,0,0,0,0,0,0,0,0,0,0,144.9,0.0158,54
88,10,6,4,0,0,26,11,2,11.64448285,0.7369532590000001,1,0,0,0,0,0,0,0,0,0,0,0,147.43,0.0209,31
89,10,6,4,0,0,26,11,3,11.64448285,0.7369532590000001,1,0,0,0,0,0,0,0,0,0,0,0,144.9,0.0381,17
90,10,6,4,0,0,26,11,2,12.40193927,0.691943365,1,0,0,0,0,0,0,0,0,0,1,0,142.56,0.0097,55
91,10,6,2,0,1,25,11,2,9.9582,0.8617460570000001,1,0,0,0,0,0,0,0,0,0,0,0,140.02,0.0132,47
92,10,6,4,0,0,26,11,3,11.64448285,0.7369532590000001,1,0,0,0,0,0,0,0,0,0,0,0,144.22,0.031,5
93,10,7,2,1,0,26,11,2,9.9582,0.8617460570000001,1,0,0,0,0,0,0,0,0,0,0,1,145.84,0.0107,56
94,10,4,6,0,0,26,11,3,11.64448285,0.7369532590000001,1,0,0,0,0,0,0,0,0,0,0,0,139.47,0.0436,27
95,10,6,4,0,0,26,11,1,11.64448285,0.7369532590000001,1,0,0,0,0,0,0,0,0,0,0,0,141.05,0.0119,29
96,10,6,4,0,0,26,11,3,11.64448285,0.7369532590000001,1,0,0,0,0,0,0,0,0,0,0,0,141.51,0.0381,17
97,10,6,4,0,0,26,11,3,11.64448285,0.7369532590000001,1,0,0,0,0,0,1,0,0,0,0,0,144.89,0.0145,26
98,10,4,6,0,0,26,11,4,11.3808,0.7540278,1,0,0,0,0,0,0,0,1,0,0,0,140.02,0.0309,6
99,10,6,4,0,0,26,11,3,11.3808,0.7540278,1,0,0,0,0,0,0,0,0,0,0,0,147.03,0.0401,12
